gene_id	SRX026871	SRX1149649	SRX1900396	SRX2255510	SRX3110803
ENSMUSG00000004071	1	1	1	1	1
ENSMUSG00000004085	1	1	0	1	1
ENSMUSG00000004096	1	1	1	1	1
ENSMUSG00000004098	0	1	0	1	0
ENSMUSG00000004099	1	1	1	1	1
ENSMUSG00000004100	1	1	1	1	1
ENSMUSG00000004105	0	1	1	1	1
ENSMUSG00000004110	0	1	0	0	0
ENSMUSG00000004113	0	1	0	1	0
ENSMUSG00000004127	1	1	1	1	1
ENSMUSG00000004151	0	1	0	1	0
ENSMUSG00000004187	0	1	0	0	0
ENSMUSG00000004207	1	1	1	1	1
ENSMUSG00000004221	1	1	1	1	1
ENSMUSG00000004233	1	1	1	1	0
ENSMUSG00000004263	1	1	0	1	1
ENSMUSG00000004264	1	1	1	1	1
ENSMUSG00000004266	1	1	1	1	1
ENSMUSG00000004267	0	1	0	1	0
ENSMUSG00000004268	1	1	1	1	1
ENSMUSG00000004270	1	1	1	1	1
ENSMUSG00000004285	1	1	1	1	1
ENSMUSG00000004317	1	1	1	1	1
ENSMUSG00000004319	1	1	1	1	1
ENSMUSG00000004328	0	1	0	1	0
ENSMUSG00000004341	0	0	0	1	1
ENSMUSG00000004347	0	1	0	0	1
ENSMUSG00000004356	1	1	1	1	1
ENSMUSG00000004359	0	0	1	1	1
ENSMUSG00000004360	0	1	0	0	0
ENSMUSG00000004364	1	1	1	1	1
ENSMUSG00000004366	0	1	0	0	0
ENSMUSG00000004371	0	1	0	0	0
ENSMUSG00000004383	0	1	1	1	0
ENSMUSG00000004393	1	1	1	1	1
ENSMUSG00000004394	1	1	1	1	1
ENSMUSG00000004415	0	1	0	0	0
ENSMUSG00000004446	1	1	1	1	1
ENSMUSG00000004451	1	1	1	1	1
ENSMUSG00000004455	0	1	0	0	0
ENSMUSG00000004460	1	1	1	1	1
ENSMUSG00000004462	1	1	1	0	0
ENSMUSG00000004473	1	1	1	1	1
ENSMUSG00000004500	1	1	1	1	1
ENSMUSG00000004508	1	1	1	1	1
ENSMUSG00000004530	1	1	1	1	1
ENSMUSG00000004535	1	1	1	1	1
ENSMUSG00000004552	1	0	0	0	0
ENSMUSG00000004558	1	1	1	1	1
ENSMUSG00000004561	1	1	1	1	0
ENSMUSG00000004562	1	1	1	1	1
ENSMUSG00000004565	1	1	1	1	1
ENSMUSG00000004567	1	1	1	1	1
ENSMUSG00000004568	1	1	1	1	1
ENSMUSG00000004591	1	1	1	1	1
ENSMUSG00000004609	1	1	0	0	0
ENSMUSG00000004610	1	1	1	1	1
ENSMUSG00000004612	1	0	0	0	1
ENSMUSG00000004626	1	1	1	1	1
ENSMUSG00000004631	0	1	1	1	1
ENSMUSG00000004633	1	1	1	1	1
ENSMUSG00000004637	1	1	1	1	1
ENSMUSG00000004642	1	1	1	1	1
ENSMUSG00000004655	0	1	1	0	1
ENSMUSG00000004661	1	1	1	1	1
ENSMUSG00000004665	1	1	1	1	1
ENSMUSG00000004667	1	1	1	1	1
ENSMUSG00000004668	1	1	0	1	0
ENSMUSG00000004677	1	1	1	1	1
ENSMUSG00000004698	0	1	0	1	1
ENSMUSG00000004707	1	1	1	0	1
ENSMUSG00000004709	1	0	0	0	0
ENSMUSG00000004730	1	1	1	0	1
ENSMUSG00000004748	1	1	1	1	1
ENSMUSG00000004768	1	1	1	1	0
ENSMUSG00000004771	1	1	1	1	1
ENSMUSG00000004788	1	1	1	1	1
ENSMUSG00000004789	1	1	1	1	1
ENSMUSG00000004791	0	1	0	1	0
ENSMUSG00000004798	1	1	1	1	1
ENSMUSG00000004814	0	1	1	0	1
ENSMUSG00000004815	1	1	1	1	0
ENSMUSG00000004837	1	1	1	0	1
ENSMUSG00000004843	1	1	1	1	1
ENSMUSG00000004846	1	1	1	1	1
ENSMUSG00000004849	1	1	1	1	1
ENSMUSG00000004864	1	1	0	1	0
ENSMUSG00000004865	1	1	1	1	1
ENSMUSG00000004880	1	1	1	1	1
ENSMUSG00000004885	0	1	0	1	0
ENSMUSG00000004891	0	1	1	1	1
ENSMUSG00000004892	0	1	0	1	0
ENSMUSG00000004894	0	1	0	0	0
ENSMUSG00000004895	1	1	0	1	1
ENSMUSG00000004896	1	1	1	1	1
ENSMUSG00000004897	1	1	1	1	1
ENSMUSG00000004902	0	1	0	0	0
ENSMUSG00000004929	1	1	1	1	1
ENSMUSG00000004931	1	1	1	1	1
ENSMUSG00000004933	1	1	0	1	0
ENSMUSG00000004934	1	1	1	1	1
ENSMUSG00000004936	1	1	1	1	1
ENSMUSG00000004937	1	1	1	1	1
ENSMUSG00000004945	1	1	1	1	1
ENSMUSG00000004947	1	1	1	1	1
ENSMUSG00000004948	0	0	0	1	0
ENSMUSG00000004951	0	1	1	1	1
ENSMUSG00000004952	1	1	1	1	0
ENSMUSG00000004961	0	1	0	1	0
ENSMUSG00000004980	1	1	1	1	1
ENSMUSG00000004994	1	1	1	1	1
ENSMUSG00000004996	1	1	1	1	1
ENSMUSG00000005034	1	1	1	1	1
ENSMUSG00000005043	1	1	1	0	1
ENSMUSG00000005045	0	1	0	1	0
ENSMUSG00000005054	1	1	1	1	1
ENSMUSG00000005057	1	1	1	1	0
ENSMUSG00000005069	1	1	1	1	1
ENSMUSG00000005078	1	1	1	1	1
ENSMUSG00000005087	1	1	1	1	1
ENSMUSG00000005089	0	1	1	0	1
ENSMUSG00000005102	1	1	1	1	1
ENSMUSG00000005103	1	1	1	1	1
ENSMUSG00000005107	1	1	1	0	1
ENSMUSG00000005124	0	1	0	1	1
ENSMUSG00000005125	1	1	1	1	1
ENSMUSG00000005142	1	1	1	1	1
ENSMUSG00000005148	1	1	0	1	0
ENSMUSG00000005150	1	1	1	1	1
ENSMUSG00000005161	1	1	1	1	1
ENSMUSG00000005198	1	1	1	1	1
ENSMUSG00000005204	1	1	1	1	1
ENSMUSG00000005220	0	1	0	0	0
ENSMUSG00000005225	0	1	1	1	1
ENSMUSG00000005233	1	1	1	1	1
ENSMUSG00000005237	0	1	0	1	0
ENSMUSG00000005251	0	1	1	1	1
ENSMUSG00000005262	1	1	1	1	1
ENSMUSG00000005267	0	1	1	0	0
ENSMUSG00000005268	0	1	1	1	1
ENSMUSG00000005299	1	1	1	1	1
ENSMUSG00000005312	1	1	1	1	1
ENSMUSG00000005320	0	1	1	1	1
ENSMUSG00000005338	0	1	1	1	1
ENSMUSG00000005339	1	0	0	0	0
ENSMUSG00000005354	1	1	1	1	1
ENSMUSG00000005357	0	1	0	1	0
ENSMUSG00000005360	0	1	1	1	1
ENSMUSG00000005362	1	1	1	1	1
ENSMUSG00000005370	1	1	1	1	1
ENSMUSG00000005371	1	1	1	1	1
ENSMUSG00000005373	0	1	1	1	1
ENSMUSG00000005374	1	1	1	1	1
ENSMUSG00000005378	1	1	1	1	1
ENSMUSG00000005397	0	1	1	1	1
ENSMUSG00000005410	1	1	0	1	1
ENSMUSG00000005413	1	1	1	1	1
ENSMUSG00000005417	1	1	1	1	1
ENSMUSG00000005442	1	1	1	1	1
ENSMUSG00000005447	1	1	1	1	1
ENSMUSG00000005465	1	1	1	1	1
ENSMUSG00000005469	1	1	1	1	1
ENSMUSG00000005470	1	1	1	1	1
ENSMUSG00000005474	1	0	0	0	0
ENSMUSG00000005481	1	1	1	1	1
ENSMUSG00000005483	1	1	1	1	1
ENSMUSG00000005493	0	0	0	1	0
ENSMUSG00000005501	1	1	1	1	1
ENSMUSG00000005505	1	1	1	1	1
ENSMUSG00000005506	1	1	1	1	1
ENSMUSG00000005510	1	1	1	1	1
ENSMUSG00000005514	1	1	1	1	1
ENSMUSG00000005533	1	1	1	1	1
ENSMUSG00000005534	1	1	1	1	1
ENSMUSG00000005547	0	0	1	0	1
ENSMUSG00000005553	1	1	0	1	0
ENSMUSG00000005566	1	1	1	1	1
ENSMUSG00000005575	1	1	1	1	1
ENSMUSG00000005580	1	1	1	0	1
ENSMUSG00000005583	1	1	1	1	1
ENSMUSG00000005609	1	1	1	1	1
ENSMUSG00000005610	1	1	1	1	1
ENSMUSG00000005611	0	1	1	0	1
ENSMUSG00000005615	1	1	1	1	1
ENSMUSG00000005621	1	1	1	1	1
ENSMUSG00000005625	1	1	1	1	1
ENSMUSG00000005628	0	1	0	1	0
ENSMUSG00000005640	0	1	0	0	0
ENSMUSG00000005656	1	1	1	1	1
ENSMUSG00000005667	1	1	1	1	1
ENSMUSG00000005672	1	1	1	1	1
ENSMUSG00000005674	1	1	1	1	1
ENSMUSG00000005677	0	0	1	0	1
ENSMUSG00000005681	1	1	1	0	1
ENSMUSG00000005682	1	1	1	1	0
ENSMUSG00000005683	1	1	1	1	1
ENSMUSG00000005686	1	1	0	1	1
ENSMUSG00000005687	1	1	1	1	1
ENSMUSG00000005698	1	1	1	1	1
ENSMUSG00000005699	0	1	0	0	0
ENSMUSG00000005705	0	0	0	1	0
ENSMUSG00000005716	0	1	0	0	0
ENSMUSG00000005718	1	1	1	1	1
ENSMUSG00000005732	1	1	1	1	1
ENSMUSG00000005774	1	1	1	0	0
ENSMUSG00000005779	1	1	1	1	1
ENSMUSG00000005800	1	0	0	0	0
ENSMUSG00000005802	1	1	1	1	1
ENSMUSG00000005803	1	1	1	0	1
ENSMUSG00000005804	1	1	1	1	1
ENSMUSG00000005813	1	1	1	1	1
ENSMUSG00000005823	1	1	1	1	1
ENSMUSG00000005824	1	0	0	0	0
ENSMUSG00000005836	0	0	1	1	1
ENSMUSG00000005846	1	1	1	1	1
ENSMUSG00000005871	1	1	1	1	1
ENSMUSG00000005873	1	1	1	1	1
ENSMUSG00000005881	1	1	1	1	1
ENSMUSG00000005882	1	1	1	1	1
ENSMUSG00000005886	1	1	1	1	1
ENSMUSG00000005892	0	1	0	1	0
ENSMUSG00000005893	1	1	1	1	1
ENSMUSG00000005897	1	1	1	1	1
ENSMUSG00000005899	1	1	1	1	1
ENSMUSG00000005907	1	1	1	1	1
ENSMUSG00000005917	0	1	0	0	0
ENSMUSG00000005936	1	1	1	1	1
ENSMUSG00000005947	0	0	0	0	1
ENSMUSG00000005949	1	1	1	1	1
ENSMUSG00000005950	0	1	0	1	0
ENSMUSG00000005951	1	1	1	1	1
ENSMUSG00000005958	0	1	0	1	0
ENSMUSG00000005968	1	1	1	1	1
ENSMUSG00000005973	1	1	1	1	1
ENSMUSG00000005980	0	0	0	0	1
ENSMUSG00000005981	1	1	1	1	1
ENSMUSG00000005982	1	1	1	1	0
ENSMUSG00000005983	1	1	0	1	0
ENSMUSG00000005986	0	1	0	1	0
ENSMUSG00000005994	0	1	0	0	0
ENSMUSG00000006005	1	1	1	1	1
ENSMUSG00000006010	1	1	1	1	1
ENSMUSG00000006014	0	1	1	0	1
ENSMUSG00000006019	1	1	1	1	1
ENSMUSG00000006021	1	1	1	1	1
ENSMUSG00000006024	1	1	1	1	1
ENSMUSG00000006050	1	1	1	1	1
ENSMUSG00000006056	0	0	0	1	0
ENSMUSG00000006058	1	1	1	1	1
ENSMUSG00000006095	1	1	1	1	1
ENSMUSG00000006127	1	1	1	1	1
ENSMUSG00000006134	1	1	1	1	1
ENSMUSG00000006143	0	0	0	1	0
ENSMUSG00000006154	1	1	0	0	0
ENSMUSG00000006169	1	1	1	1	1
ENSMUSG00000006179	0	1	0	0	0
ENSMUSG00000006191	1	1	1	1	1
ENSMUSG00000006200	0	0	0	1	0
ENSMUSG00000006205	0	1	1	1	1
ENSMUSG00000006215	1	1	1	1	0
ENSMUSG00000006216	0	0	0	1	0
ENSMUSG00000006218	0	1	1	1	1
ENSMUSG00000006219	0	1	0	1	1
ENSMUSG00000006235	0	1	1	0	0
ENSMUSG00000006241	0	1	0	0	1
ENSMUSG00000006262	1	1	1	0	1
ENSMUSG00000006270	0	1	0	0	0
ENSMUSG00000006273	1	1	1	1	1
ENSMUSG00000006276	1	1	1	1	1
ENSMUSG00000006281	1	1	1	1	1
ENSMUSG00000006288	1	1	1	1	1
ENSMUSG00000006289	1	1	1	1	1
ENSMUSG00000006299	1	1	1	1	1
ENSMUSG00000006301	1	1	1	1	1
ENSMUSG00000006304	1	1	1	1	1
ENSMUSG00000006307	1	1	1	1	0
ENSMUSG00000006310	0	0	0	1	0
ENSMUSG00000006315	1	1	1	1	1
ENSMUSG00000006333	1	1	1	1	1
ENSMUSG00000006335	1	1	1	1	1
ENSMUSG00000006342	0	1	0	1	1
ENSMUSG00000006344	1	1	1	1	1
ENSMUSG00000006345	1	1	0	1	0
ENSMUSG00000006356	0	1	1	1	1
ENSMUSG00000006360	1	1	1	1	1
ENSMUSG00000006362	1	1	1	0	1
ENSMUSG00000006369	0	1	1	1	1
ENSMUSG00000006373	1	1	1	1	1
ENSMUSG00000006378	1	1	1	1	1
ENSMUSG00000006386	0	1	1	1	1
ENSMUSG00000006390	1	1	1	1	1
ENSMUSG00000006392	1	1	1	1	1
ENSMUSG00000006395	1	1	1	1	1
ENSMUSG00000006398	1	1	0	1	1
ENSMUSG00000006403	0	1	0	1	0
ENSMUSG00000006411	0	1	0	0	1
ENSMUSG00000006412	1	1	1	1	1
ENSMUSG00000006418	1	1	1	1	1
ENSMUSG00000006423	1	1	0	1	1
ENSMUSG00000006435	0	1	0	1	0
ENSMUSG00000006442	1	1	1	1	1
ENSMUSG00000006445	1	1	1	1	1
ENSMUSG00000006456	1	1	1	1	1
ENSMUSG00000006457	0	1	0	1	0
ENSMUSG00000006463	1	1	1	1	1
ENSMUSG00000006464	1	1	1	1	1
ENSMUSG00000006471	1	1	1	1	1
ENSMUSG00000006476	0	1	1	0	1
ENSMUSG00000006494	1	1	1	1	1
ENSMUSG00000006498	1	1	1	1	1
ENSMUSG00000006517	1	1	1	1	1
ENSMUSG00000006519	1	1	1	1	1
ENSMUSG00000006522	0	1	1	0	1
ENSMUSG00000006526	1	1	1	1	1
ENSMUSG00000006527	1	1	1	1	1
ENSMUSG00000006529	0	0	1	0	1
ENSMUSG00000006538	0	0	1	0	1
ENSMUSG00000006567	0	1	1	1	1
ENSMUSG00000006574	0	1	0	0	0
ENSMUSG00000006575	0	1	0	0	0
ENSMUSG00000006576	0	1	0	1	0
ENSMUSG00000006585	1	1	1	1	1
ENSMUSG00000006586	0	1	0	1	0
ENSMUSG00000006587	0	0	0	1	0
ENSMUSG00000006589	1	1	1	1	1
ENSMUSG00000006599	1	1	1	1	1
ENSMUSG00000006611	1	1	1	1	1
ENSMUSG00000006641	1	1	1	1	1
ENSMUSG00000006651	0	1	0	1	1
ENSMUSG00000006673	1	1	1	1	1
ENSMUSG00000006675	0	1	0	1	0
ENSMUSG00000006676	1	1	1	1	1
ENSMUSG00000006678	1	1	1	1	1
ENSMUSG00000006699	1	1	1	1	1
ENSMUSG00000006705	1	1	1	1	1
ENSMUSG00000006711	0	1	0	0	0
ENSMUSG00000006715	1	1	1	1	1
ENSMUSG00000006717	1	1	1	1	1
ENSMUSG00000006720	1	1	0	1	0
ENSMUSG00000006724	0	0	0	1	0
ENSMUSG00000006728	1	1	1	1	1
ENSMUSG00000006731	1	1	0	0	1
ENSMUSG00000006732	1	1	1	1	1
ENSMUSG00000006736	1	1	1	1	1
ENSMUSG00000006740	1	1	1	1	1
ENSMUSG00000006763	1	1	1	1	0
ENSMUSG00000006764	0	1	0	0	0
ENSMUSG00000006777	0	1	1	1	1
ENSMUSG00000006782	1	1	1	1	1
ENSMUSG00000006784	0	1	0	1	1
ENSMUSG00000006800	1	1	1	1	1
ENSMUSG00000006818	1	1	1	1	1
ENSMUSG00000006850	1	1	1	1	1
ENSMUSG00000006906	1	1	1	1	1
ENSMUSG00000006920	1	1	0	1	1
ENSMUSG00000006930	0	1	0	1	1
ENSMUSG00000006931	0	1	0	1	0
ENSMUSG00000006932	1	1	1	1	1
ENSMUSG00000006941	1	1	1	1	1
ENSMUSG00000006958	0	1	1	1	1
ENSMUSG00000006998	1	1	1	1	1
ENSMUSG00000007021	0	1	0	1	0
ENSMUSG00000007029	1	1	1	1	1
ENSMUSG00000007030	0	0	0	1	1
ENSMUSG00000007033	0	0	0	1	0
ENSMUSG00000007034	0	1	0	1	1
ENSMUSG00000007035	1	1	0	1	0
ENSMUSG00000007036	1	1	1	1	1
ENSMUSG00000007038	1	1	1	1	1
ENSMUSG00000007039	1	1	1	1	1
ENSMUSG00000007041	1	1	1	1	1
ENSMUSG00000007050	1	1	0	1	0
ENSMUSG00000007080	1	1	1	1	1
ENSMUSG00000007097	0	1	1	1	1
ENSMUSG00000007122	0	1	0	1	0
ENSMUSG00000007207	0	1	0	1	0
ENSMUSG00000007209	0	0	0	1	0
ENSMUSG00000007216	1	1	1	1	1
ENSMUSG00000007279	0	1	0	1	0
ENSMUSG00000007338	1	1	1	1	1
ENSMUSG00000007379	1	0	1	1	1
ENSMUSG00000007411	1	1	1	1	1
ENSMUSG00000007415	1	1	1	1	1
ENSMUSG00000007440	0	1	0	0	0
ENSMUSG00000007457	0	0	0	1	0
ENSMUSG00000007458	1	1	1	1	1
ENSMUSG00000007476	1	1	1	1	1
ENSMUSG00000007480	1	1	0	0	0
ENSMUSG00000007564	1	1	1	1	1
ENSMUSG00000007570	1	1	0	0	1
ENSMUSG00000007589	1	1	1	1	1
ENSMUSG00000007594	0	1	0	1	0
ENSMUSG00000007603	1	1	1	1	1
ENSMUSG00000007610	1	1	1	0	1
ENSMUSG00000007613	1	1	1	1	1
ENSMUSG00000007617	1	1	0	1	1
ENSMUSG00000007646	1	1	0	1	1
ENSMUSG00000007653	0	1	0	0	0
ENSMUSG00000007655	0	1	1	1	1
ENSMUSG00000007656	1	1	1	1	1
ENSMUSG00000007659	1	1	1	1	1
ENSMUSG00000007670	1	1	1	1	1
ENSMUSG00000007682	1	1	0	0	0
ENSMUSG00000007721	1	1	1	1	1
ENSMUSG00000007739	1	1	1	1	1
ENSMUSG00000007777	1	1	1	1	1
ENSMUSG00000007783	0	1	0	1	0
ENSMUSG00000007805	0	1	0	1	0
ENSMUSG00000007812	1	1	1	1	1
ENSMUSG00000007815	1	1	1	1	1
ENSMUSG00000007817	1	1	1	1	1
ENSMUSG00000007827	1	1	1	1	1
ENSMUSG00000007833	1	1	1	1	1
ENSMUSG00000007836	1	1	1	1	1
ENSMUSG00000007837	1	1	1	0	1
ENSMUSG00000007850	1	1	1	1	1
ENSMUSG00000007867	0	1	1	1	1
ENSMUSG00000007872	1	1	1	1	1
ENSMUSG00000007877	0	1	0	0	0
ENSMUSG00000007880	1	1	1	1	1
ENSMUSG00000007888	0	1	0	1	0
ENSMUSG00000007891	1	1	1	1	1
ENSMUSG00000007892	1	1	0	1	1
ENSMUSG00000007908	0	1	0	1	0
ENSMUSG00000007944	0	1	0	1	0
ENSMUSG00000007950	1	1	0	1	0
ENSMUSG00000007987	1	1	1	1	1
ENSMUSG00000007989	0	1	0	1	0
ENSMUSG00000008028	0	1	0	1	0
ENSMUSG00000008035	1	1	1	1	1
ENSMUSG00000008036	1	1	1	1	1
ENSMUSG00000008090	0	1	1	1	1
ENSMUSG00000008129	0	1	0	1	0
ENSMUSG00000008136	0	1	1	1	0
ENSMUSG00000008140	1	1	1	1	1
ENSMUSG00000008153	0	1	1	1	0
ENSMUSG00000008167	1	1	0	1	0
ENSMUSG00000008193	0	0	0	1	1
ENSMUSG00000008200	1	1	1	1	1
ENSMUSG00000008206	0	1	1	1	1
ENSMUSG00000008226	1	1	1	1	1
ENSMUSG00000008301	1	1	1	1	1
ENSMUSG00000008305	1	1	1	1	1
ENSMUSG00000008318	1	1	0	1	0
ENSMUSG00000008333	1	1	1	1	1
ENSMUSG00000008348	1	1	1	1	1
ENSMUSG00000008373	1	1	1	1	1
ENSMUSG00000008384	1	1	1	1	1
ENSMUSG00000008393	1	1	1	1	1
ENSMUSG00000008398	1	1	1	1	1
ENSMUSG00000008429	1	1	1	1	1
ENSMUSG00000008435	1	1	1	1	1
ENSMUSG00000008461	0	0	0	1	0
ENSMUSG00000008475	1	1	1	1	1
ENSMUSG00000008489	0	1	0	1	0
ENSMUSG00000008496	1	1	0	1	0
ENSMUSG00000008540	1	1	1	1	1
ENSMUSG00000008575	0	1	1	0	1
ENSMUSG00000008601	0	0	0	1	0
ENSMUSG00000008604	1	1	1	1	1
ENSMUSG00000008658	0	1	0	0	0
ENSMUSG00000008668	1	1	1	1	1
ENSMUSG00000008682	0	0	0	1	0
ENSMUSG00000008683	1	1	0	1	0
ENSMUSG00000008690	1	1	1	1	1
ENSMUSG00000008730	1	1	1	1	1
ENSMUSG00000008734	0	1	0	1	0
ENSMUSG00000008763	1	1	1	1	1
ENSMUSG00000008822	1	1	1	1	1
ENSMUSG00000008845	0	1	1	0	1
ENSMUSG00000008855	1	1	1	1	1
ENSMUSG00000008859	1	1	1	1	0
ENSMUSG00000008892	1	1	1	1	1
ENSMUSG00000008958	1	1	1	1	1
ENSMUSG00000008976	1	1	1	1	1
ENSMUSG00000008999	0	1	1	0	1
ENSMUSG00000009013	1	1	1	1	1
ENSMUSG00000009030	1	1	1	1	1
ENSMUSG00000009035	1	1	1	1	1
ENSMUSG00000009070	0	1	0	0	0
ENSMUSG00000009073	1	1	1	1	1
ENSMUSG00000009075	0	1	0	1	0
ENSMUSG00000009076	1	1	1	1	1
ENSMUSG00000009079	1	1	1	1	1
ENSMUSG00000009090	1	1	1	1	1
ENSMUSG00000009092	0	1	1	0	1
ENSMUSG00000009093	0	0	0	1	0
ENSMUSG00000009097	0	1	0	0	0
ENSMUSG00000009108	0	0	1	1	0
ENSMUSG00000009112	1	1	1	1	1
ENSMUSG00000009145	0	0	1	1	1
ENSMUSG00000009207	1	1	1	1	1
ENSMUSG00000009210	0	1	0	0	0
ENSMUSG00000009214	0	1	0	0	0
ENSMUSG00000009246	0	0	0	0	1
ENSMUSG00000009248	0	0	0	1	0
ENSMUSG00000009281	0	1	1	0	1
ENSMUSG00000009291	1	1	1	1	1
ENSMUSG00000009292	1	1	1	0	1
ENSMUSG00000009293	1	1	1	1	1
ENSMUSG00000009350	1	1	0	0	0
ENSMUSG00000009356	0	1	0	0	0
ENSMUSG00000009376	1	1	1	1	1
ENSMUSG00000009378	0	1	1	0	1
ENSMUSG00000009394	0	1	0	0	0
ENSMUSG00000009406	1	1	0	0	1
ENSMUSG00000009418	1	1	1	1	1
ENSMUSG00000009470	1	1	1	1	1
ENSMUSG00000009535	1	1	1	1	1
ENSMUSG00000009545	0	1	0	0	1
ENSMUSG00000009549	1	1	1	1	1
ENSMUSG00000009555	1	1	1	1	1
ENSMUSG00000009563	1	1	1	1	1
ENSMUSG00000009566	1	1	1	1	1
ENSMUSG00000009569	1	1	1	1	1
ENSMUSG00000009575	1	1	1	1	1
ENSMUSG00000009585	1	1	1	1	1
ENSMUSG00000009596	0	0	0	1	0
ENSMUSG00000009614	0	1	1	0	1
ENSMUSG00000009621	1	1	1	1	1
ENSMUSG00000009628	1	1	0	1	0
ENSMUSG00000009630	1	1	1	1	1
ENSMUSG00000009633	1	1	1	1	1
ENSMUSG00000009640	1	1	1	1	1
ENSMUSG00000009646	0	0	1	1	1
ENSMUSG00000009647	1	1	1	1	1
ENSMUSG00000009654	0	0	1	0	1
ENSMUSG00000009670	0	1	0	1	0
ENSMUSG00000009681	1	1	1	1	1
ENSMUSG00000009687	1	1	1	1	1
ENSMUSG00000009731	0	1	0	1	0
ENSMUSG00000009733	1	1	1	1	1
ENSMUSG00000009734	0	1	0	0	0
ENSMUSG00000009739	0	1	0	1	0
ENSMUSG00000009741	1	1	1	1	0
ENSMUSG00000009772	1	1	1	1	1
ENSMUSG00000009828	1	1	1	1	1
ENSMUSG00000009863	1	1	1	1	1
ENSMUSG00000009876	0	1	0	1	1
ENSMUSG00000009894	1	1	1	1	1
ENSMUSG00000009905	1	1	1	1	1
ENSMUSG00000009907	1	1	1	1	1
ENSMUSG00000009927	1	0	0	1	0
ENSMUSG00000009995	1	1	1	1	1
ENSMUSG00000010021	0	1	0	1	1
ENSMUSG00000010025	1	1	1	1	1
ENSMUSG00000010044	0	1	0	0	0
ENSMUSG00000010045	1	1	1	1	1
ENSMUSG00000010047	1	1	1	1	1
ENSMUSG00000010048	1	1	1	1	1
ENSMUSG00000010051	0	1	1	1	1
ENSMUSG00000010054	1	1	1	1	1
ENSMUSG00000010057	1	1	1	1	1
ENSMUSG00000010064	0	1	1	1	1
ENSMUSG00000010066	0	1	0	1	0
ENSMUSG00000010067	1	1	1	1	1
ENSMUSG00000010080	0	1	0	0	0
ENSMUSG00000010086	0	1	0	0	0
ENSMUSG00000010095	1	1	1	1	1
ENSMUSG00000010097	1	1	1	1	1
ENSMUSG00000010110	1	1	1	1	1
ENSMUSG00000010122	0	1	1	1	1
ENSMUSG00000010136	0	1	0	0	0
ENSMUSG00000010154	0	1	0	1	0
ENSMUSG00000010175	0	1	1	0	1
ENSMUSG00000010205	1	1	1	1	1
ENSMUSG00000010277	1	1	1	1	0
ENSMUSG00000010290	1	1	1	1	1
ENSMUSG00000010307	1	1	1	1	1
ENSMUSG00000010311	0	1	0	0	0
ENSMUSG00000010342	0	1	0	1	1
ENSMUSG00000010358	1	1	1	1	1
ENSMUSG00000010362	0	1	1	1	0
ENSMUSG00000010376	1	1	1	1	1
ENSMUSG00000010392	1	1	1	1	1
ENSMUSG00000010406	1	1	1	1	1
ENSMUSG00000010453	1	1	1	1	1
ENSMUSG00000010461	0	1	0	1	0
ENSMUSG00000010476	0	1	0	0	0
ENSMUSG00000010505	0	1	0	0	0
ENSMUSG00000010517	1	1	1	1	1
ENSMUSG00000010529	0	1	0	1	0
ENSMUSG00000010538	0	1	0	1	0
ENSMUSG00000010554	1	1	1	1	1
ENSMUSG00000010592	0	1	0	1	0
ENSMUSG00000010601	0	0	1	0	1
ENSMUSG00000010607	1	1	1	1	1
ENSMUSG00000010608	1	1	1	1	1
ENSMUSG00000010609	1	1	1	1	1
ENSMUSG00000010651	0	0	1	1	1
ENSMUSG00000010660	0	1	1	1	1
ENSMUSG00000010663	1	1	1	1	1
ENSMUSG00000010721	0	1	1	0	1
ENSMUSG00000010751	1	1	0	1	1
ENSMUSG00000010755	1	1	1	1	1
ENSMUSG00000010760	0	0	1	1	1
ENSMUSG00000010796	0	0	0	1	0
ENSMUSG00000010797	0	1	1	0	1
ENSMUSG00000010803	0	1	0	1	0
ENSMUSG00000010825	0	1	0	1	0
ENSMUSG00000010830	0	1	0	1	1
ENSMUSG00000010911	1	1	1	1	1
ENSMUSG00000010914	1	1	1	1	1
ENSMUSG00000010936	1	1	1	1	1
ENSMUSG00000011008	1	0	0	0	1
ENSMUSG00000011034	0	1	1	1	1
ENSMUSG00000011096	1	1	1	1	1
ENSMUSG00000011114	1	1	1	1	1
ENSMUSG00000011148	1	1	1	0	1
ENSMUSG00000011154	0	1	0	0	0
ENSMUSG00000011158	1	1	1	1	1
ENSMUSG00000011171	0	1	0	1	0
ENSMUSG00000011179	1	1	1	1	1
ENSMUSG00000011254	1	1	1	1	1
ENSMUSG00000011256	1	1	1	1	0
ENSMUSG00000011257	1	1	1	1	0
ENSMUSG00000011263	1	1	1	1	1
ENSMUSG00000011267	1	1	0	1	0
ENSMUSG00000011305	1	1	1	1	1
ENSMUSG00000011306	1	1	1	1	1
ENSMUSG00000011349	0	0	0	1	0
ENSMUSG00000011382	1	1	1	1	1
ENSMUSG00000011427	1	1	1	1	1
ENSMUSG00000011589	0	1	0	1	0
ENSMUSG00000011658	1	1	1	1	1
ENSMUSG00000011751	0	1	0	1	0
ENSMUSG00000011831	1	1	1	1	1
ENSMUSG00000011832	1	1	1	0	1
ENSMUSG00000011837	1	1	1	1	1
ENSMUSG00000011877	1	1	1	1	0
ENSMUSG00000011884	1	1	1	1	1
ENSMUSG00000011958	1	1	1	1	1
ENSMUSG00000011960	1	1	1	1	1
ENSMUSG00000012017	0	1	0	0	1
