ORF_ID	FC_U	FC_T	transcript_id	gene_id
ENST00000396032.7_50903963_50930924_138	17.2098041625014	-11.8830658319397	ENST00000396032	ENSG00000101126
ENST00000396049.4_74178742_74178831_90	17.1498112282241	-11.1497101914744	ENST00000396049	ENSG00000114978
ENST00000396060.6_59652223_59652294_72	10.7831836051773	-9.75525062326689	ENST00000396060	ENSG00000140307
ENST00000396061.5_59652223_59652294_72	10.7831836051773	-9.75525062326689	ENST00000396061	ENSG00000140307
ENST00000396061.5_59657320_59657451_132	16.2537492087424	-9.75525062326689	ENST00000396061	ENSG00000140307
ENST00000396063.5_59652223_59652294_72	10.7831836051773	-9.75525062326689	ENST00000396063	ENSG00000140307
ENST00000396063.5_59656957_59657451_123	15.5705589639209	-9.75525062326689	ENST00000396063	ENSG00000140307
ENST00000396063.5_59657025_59657471_75	16.1600726114725	-9.75525062326689	ENST00000396063	ENSG00000140307
ENST00000396319.6_27740246_27748607_114	13.6870120627265	-12.749363469410698	ENST00000396319	ENSG00000106052
ENST00000396391.5_46394448_46406602_111	16.4549551825622	-10.283009822828	ENST00000396391	ENSG00000062598
ENST00000396525.6_10806862_10807311_81	26.3769144799864	-26.6506764512664	ENST00000396525	ENSG00000110321
ENST00000396525.6_10807325_10808707_60	30.0	-26.6506764512664	ENST00000396525	ENSG00000110321
ENST00000396629.6_30622336_30622422_87	12.1928883865026	-11.0058489350334	ENST00000396629	ENSG00000092108
ENST00000396629.6_30622432_30633999_84	15.8785291660987	-11.0058489350334	ENST00000396629	ENSG00000092108
ENST00000396821.7_38505963_38506262_300	20.2157581061176	-12.228947455006402	ENST00000396821	ENSG00000100201
ENST00000396821.7_38506222_38506308_87	13.780523314425599	-12.228947455006402	ENST00000396821	ENSG00000100201
ENST00000397042.7_38472849_38472998_150	17.396458885197802	-11.6605931145964	ENST00000397042	ENSG00000170471
ENST00000397042.7_38472875_38472967_93	16.8063432123679	-11.6605931145964	ENST00000397042	ENSG00000170471
ENST00000397042.7_38472961_38488422_129	16.2850809466624	-11.6605931145964	ENST00000397042	ENSG00000170471
ENST00000397042.7_38473008_38488463_123	16.6526098441637	-11.6605931145964	ENST00000397042	ENSG00000170471
ENST00000397292.7_26947045_26947425_381	15.7956619854793	-10.848930241712802	ENST00000397292	ENSG00000137055
ENST00000397708.1_46285276_46286280_249	18.0854577853807	-10.915396620495601	ENST00000397708	ENSG00000160294
ENST00000397843.6_120337110_120337244_135	15.9484841433673	-10.308102183749801	ENST00000397843	ENSG00000196914
ENST00000398125.5_2843892_2844020_129	16.1291656998807	-11.053494031646302	ENST00000398125	ENSG00000087274
ENST00000398125.5_2843905_2875916_141	16.282079664233102	-11.053494031646302	ENST00000398125	ENSG00000087274
ENST00000398263.6_85327532_85327987_225	22.930536620911898	-24.319140640621	ENST00000398263	ENSG00000152291
ENST00000398263.6_85327935_85328249_315	23.7869197198313	-24.319140640621	ENST00000398263	ENSG00000152291
ENST00000398334.5_14869020_14873048_87	15.670710873929801	-9.24249183967374	ENST00000398334	ENSG00000181544
ENST00000398761.8_72563022_72626117_312	10.7581606926001	-10.477033703675302	ENST00000398761	ENSG00000107745
ENST00000398868.7_63659252_63671348_60	13.7312589517892	-12.2824366753496	ENST00000398868	ENSG00000184743
ENST00000398868.7_63671352_63671534_183	17.3372613826267	-12.2824366753496	ENST00000398868	ENSG00000184743
ENST00000398868.7_63671446_63671610_165	17.0113205163651	-12.2824366753496	ENST00000398868	ENSG00000184743
ENST00000399304.7_52950432_52950575_144	26.1544186926413	-13.5346519488622	ENST00000399304	ENSG00000073712
ENST00000399304.7_52950553_52951012_117	16.310345454291802	-13.5346519488622	ENST00000399304	ENSG00000073712
ENST00000399332.5_31205864_31207137_216	12.5491899329795	-12.797889099397302	ENST00000399332	ENSG00000092148
ENST00000399332.5_31205881_31207214_276	12.504373877993698	-12.797889099397302	ENST00000399332	ENSG00000092148
ENST00000399332.5_31207275_31207466_192	17.6378599158297	-12.797889099397302	ENST00000399332	ENSG00000092148
ENST00000399351.7_19146216_19146299_84	15.504222609456301	-9.29751690373126	ENST00000399351	ENSG00000177054
ENST00000399455.2_11842097_11873839_168	16.6394396489405	-11.6567680284974	ENST00000399455	ENSG00000170242
ENST00000399722.6_22933914_22936789_201	30.0	-8.81673163033609	ENST00000399722	ENSG00000101773
ENST00000399725.6_22933914_22934135_222	15.206439139989099	-9.8361460535431	ENST00000399725	ENSG00000101773
ENST00000399788.6_389171_389446_276	16.2641017462469	-10.3512257294313	ENST00000399788	ENSG00000073614
ENST00000399799.2_21110891_21110995_105	16.2799116194338	-11.7506685762765	ENST00000399799	ENSG00000067900
ENST00000399799.2_21110940_21111131_192	16.0079446300829	-11.7506685762765	ENST00000399799	ENSG00000067900
ENST00000399799.2_21111435_21111593_159	12.212517240567902	-11.7506685762765	ENST00000399799	ENSG00000067900
ENST00000399799.2_21111481_21111732_252	17.688584771290397	-11.7506685762765	ENST00000399799	ENSG00000067900
ENST00000399799.2_21111557_21111850_294	18.001666800091698	-11.7506685762765	ENST00000399799	ENSG00000067900
ENST00000400555.7_9595081_9614503_93	12.5140571020603	-11.8209138991609	ENST00000400555	ENSG00000154845
ENST00000400751.9_29796962_29797042_81	16.2772478000488	-10.979823356157999	ENST00000400751	ENSG00000079616
ENST00000400968.6_193059498_193069039_285	16.3655272132822	-10.5359774936489	ENST00000400968	ENSG00000116747
ENST00000401707.6_98117323_98123420_153	15.2792068699805	-10.0402412188035	ENST00000401707	ENSG00000104356
ENST00000401979.6_129879440_129896797_81	12.6125869384185	-11.457040902537802	ENST00000401979	ENSG00000153310
ENST00000402194.6_39445606_39453356_195	18.2979179377228	-10.9515193984889	ENST00000402194	ENSG00000196235
ENST00000402438.5_42636798_42646913_138	11.209105898901301	-11.6933907551439	ENST00000402438	ENSG00000100243
ENST00000402924.5_43758688_43760101_132	16.127236563052	-11.1603923086562	ENST00000402924	ENSG00000106605
ENST00000402924.5_43758722_43771159_129	16.8349410569311	-11.1603923086562	ENST00000402924	ENSG00000106605
ENST00000403230.1_38505963_38506262_300	20.2157581061176	-12.2288040653826	ENST00000403230	ENSG00000100201
ENST00000403230.1_38506222_38506308_87	13.780523314425599	-12.2288040653826	ENST00000403230	ENSG00000100201
ENST00000403433.5_153634083_153634190_108	10.627203189861	-10.5999561786318	ENST00000403433	ENSG00000160679
ENST00000403433.5_153634121_153634234_114	18.3948319904395	-10.5999561786318	ENST00000403433	ENSG00000160679
ENST00000403825.7_112450435_112450620_186	11.7928410527619	-10.7189700599481	ENST00000403825	ENSG00000006652
ENST00000403825.7_112450436_112450642_207	11.7464151692445	-10.7189700599481	ENST00000403825	ENSG00000006652
ENST00000403825.7_112450491_112450574_84	11.9389857356338	-10.7189700599481	ENST00000403825	ENSG00000006652
ENST00000404251.1_73522108_73522203_96	17.1704467043071	-12.4760804141521	ENST00000404251	ENSG00000009954
ENST00000404739.7_103174889_103174981_93	12.9948721114762	-11.921881860594802	ENST00000404739	ENSG00000076685
ENST00000404771.7_77637575_77637727_153	13.2620490088902	-12.1726009864363	ENST00000404771	ENSG00000156113
ENST00000404771.7_77637648_77637725_78	12.613251958763001	-12.1726009864363	ENST00000404771	ENSG00000156113
ENST00000404857.5_77183516_77403931_243	12.2241893630101	-12.077502012341599	ENST00000404857	ENSG00000156113
ENST00000404857.5_77403927_77404025_99	19.1389069336957	-12.077502012341599	ENST00000404857	ENSG00000156113
ENST00000405333.5_10445032_10445247_111	30.0	-13.0188110470985	ENST00000405333	ENSG00000115758
ENST00000405333.5_10445156_10447550_186	13.871101517372198	-13.0188110470985	ENST00000405333	ENSG00000115758
ENST00000405546.7_241637293_241651015_438	17.066348463459	-10.0184987498067	ENST00000405546	ENSG00000168397
ENST00000406246.7_65662888_65663079_192	17.0306353719858	-10.0502024977227	ENST00000406246	ENSG00000173039
ENST00000406533.7_77183516_77403931_243	12.2321180727089	-12.089793126239801	ENST00000406533	ENSG00000156113
ENST00000406533.7_77403927_77404025_99	19.146836655408897	-12.089793126239801	ENST00000406533	ENSG00000156113
ENST00000406877.7_21916890_21945901_126	17.9996826434982	-10.908536657193599	ENST00000406877	ENSG00000164649
ENST00000407193.5_150449605_150449700_96	11.6379322209274	-12.903776167511499	ENST00000407193	ENSG00000164587
ENST00000407431.5_26510621_26512148_132	16.0998501073562	-9.77099205535253	ENST00000407431	ENSG00000100109
ENST00000407623.7_42636798_42646825_234	11.209105898901301	-11.6933907551439	ENST00000407623	ENSG00000100243
ENST00000409226.5_200812196_200813222_129	30.0	-12.8433487499754	ENST00000409226	ENSG00000082153
ENST00000409292.5_32489296_32490077_102	10.8415582843882	-10.802959667016001	ENST00000409292	ENSG00000106355
ENST00000409311.5_110674211_110678018_123	13.8096878471415	-12.5902060939465	ENST00000409311	ENSG00000169679
ENST00000409318.1_101090253_101151290_276	15.5326994426646	-9.789375680718651	ENST00000409318	ENSG00000204634
ENST00000409423.5_158701929_158704789_129	19.178861841941604	-12.1557894471898	ENST00000409423	ENSG00000146918
ENST00000409433.2_59697824_59698877_162	21.897698967238696	-22.9217206213578	ENST00000409433	ENSG00000141378
ENST00000409433.2_59699161_59699964_804	23.135154995908497	-22.9217206213578	ENST00000409433	ENSG00000141378
ENST00000409433.2_59700135_59707432_117	30.0	-22.9217206213578	ENST00000409433	ENSG00000141378
ENST00000409433.2_59707392_59707481_90	22.6848202522023	-22.9217206213578	ENST00000409433	ENSG00000141378
ENST00000409503.5_151442120_151459164_99	10.9698254830469	-11.003944243961898	ENST00000409503	ENSG00000143442
ENST00000409600.5_200811746_200811982_237	14.704439651329	-12.839280553877598	ENST00000409600	ENSG00000082153
ENST00000409600.5_200811924_200813218_78	14.883017895926	-12.839280553877598	ENST00000409600	ENSG00000082153
ENST00000409658.7_127770902_127811166_258	15.889242645249698	-9.71464519585828	ENST00000409658	ENSG00000136709
ENST00000409659.5_43982357_43995966_246	13.0484440215852	-12.3729941919727	ENST00000409659	ENSG00000138095
ENST00000409843.5_188291748_188291951_204	16.7027926572109	-9.65145919080328	ENST00000409843	ENSG00000144366
ENST00000409897.5_230417635_230440519_75	15.9565778528053	-10.4491293984431	ENST00000409897	ENSG00000067066
ENST00000409946.5_43982357_43995966_246	13.1361678747128	-12.449618588699801	ENST00000409946	ENSG00000138095
ENST00000409952.3_32489296_32495235_294	10.8613857484974	-10.802959667016001	ENST00000409952	ENSG00000106355
ENST00000409980.5_27740152_27748525_126	13.7174988933194	-12.7501398451025	ENST00000409980	ENSG00000106052
ENST00000409980.5_27740246_27748607_114	13.687792917260001	-12.7501398451025	ENST00000409980	ENSG00000106052
ENST00000410044.5_32489296_32490207_126	10.848721173915902	-10.802959667016001	ENST00000410044	ENSG00000106355
ENST00000410044.5_32490153_32490332_180	12.2870214002251	-10.802959667016001	ENST00000410044	ENSG00000106355
ENST00000411763.6_184174865_184176981_126	26.8443880337389	-13.4169156114483	ENST00000411763	ENSG00000161203
ENST00000411763.6_184174884_184176994_120	26.828196030047103	-13.4169156114483	ENST00000411763	ENSG00000161203
ENST00000411809.6_157817512_157859112_219	20.9957664184072	-12.5989904289201	ENST00000411809	ENSG00000113282
ENST00000411809.6_157858967_157859092_126	19.2600986074953	-12.5989904289201	ENST00000411809	ENSG00000113282
ENST00000411809.6_157859064_157859153_90	18.1265824141141	-12.5989904289201	ENST00000411809	ENSG00000113282
ENST00000412997.5_20185952_20186287_336	15.906610077839801	-9.81146121764821	ENST00000412997	ENSG00000129810
ENST00000413518.5_58306126_58306212_87	18.045633026958	-8.518545413642428	ENST00000413518	ENSG00000142396
ENST00000414061.1_48523756_48523839_84	11.3453164466704	-11.242038398536101	ENST00000414061	ENSG00000147155
ENST00000414423.6_224434137_224434289_153	16.0702988858812	-10.6505422904257	ENST00000414423	ENSG00000162923
ENST00000414773.5_140426747_140427612_117	13.9899717080201	-12.0505756860749	ENST00000414773	ENSG00000153132
ENST00000414773.5_140427572_140427640_69	13.8384803508529	-12.0505756860749	ENST00000414773	ENSG00000153132
ENST00000414835.6_119474414_119475847_93	12.8901519306776	-11.632489416031001	ENST00000414835	ENSG00000133835
ENST00000414869.6_220089716_220089811_96	16.6893201806509	-10.114763134893698	ENST00000414869	ENSG00000162813
ENST00000414963.2_197423971_197435075_108	11.8041418685744	-10.711006868219801	ENST00000414963	ENSG00000115524
ENST00000415017.1_94902236_94903480_168	11.153813422116599	-11.0099198652069	ENST00000415017	ENSG00000117519
ENST00000415017.1_94903476_94925796_213	10.8241169480513	-11.0099198652069	ENST00000415017	ENSG00000117519
ENST00000415177.6_135054749_135054811_63	17.2020837410132	-10.1408705124283	ENST00000415177	ENSG00000112339
ENST00000415807.6_172039645_172112492_168	23.3405351327401	-24.212681699317397	ENST00000415807	ENSG00000075420
ENST00000416240.6_96296923_96322146_234	16.0126624682855	-10.500987275964802	ENST00000416240	ENSG00000004864
ENST00000416849.6_139778249_139780807_291	17.4340604042588	-10.7095247067281	ENST00000416849	ENSG00000059377
ENST00000416849.6_139778275_139782683_300	16.561731983441998	-10.7095247067281	ENST00000416849	ENSG00000059377
ENST00000416849.6_139778328_139780799_204	16.4532176289482	-10.7095247067281	ENST00000416849	ENSG00000059377
ENST00000416849.6_139787405_139829388_99	16.561731983441998	-10.7095247067281	ENST00000416849	ENSG00000059377
ENST00000416957.5_172046914_172112492_75	24.4354380802366	-24.212681699317397	ENST00000416957	ENSG00000075420
ENST00000417080.5_175168085_175168159_75	16.236763253619	-9.52880066528102	ENST00000417080	ENSG00000115966
ENST00000417253.7_67218651_67239464_204	15.6534130047541	-9.86141376463019	ENST00000417253	ENSG00000198265
ENST00000417268.3_154733416_154733923_264	15.347241820856302	-10.7754473563166	ENST00000417268	ENSG00000213079
ENST00000418342.5_23094267_23109033_126	16.8856788028865	-10.6994880736685	ENST00000418342	ENSG00000169641
ENST00000418342.5_23109095_23168858_126	17.0882218936992	-10.6994880736685	ENST00000418342	ENSG00000169641
ENST00000418611.5_45689409_45703449_141	15.453380546558002	-10.7757631642168	ENST00000418611	ENSG00000211456
ENST00000419234.8_111685831_111685962_132	14.9859402028547	-10.361654373277698	ENST00000419234	ENSG00000089234
ENST00000419348.6_20363757_20363882_126	16.5620490504283	-10.325740309236302	ENST00000419348	ENSG00000109854
ENST00000419661.5_44606596_44622837_90	15.844562950968301	-10.368489119228801	ENST00000419661	ENSG00000105953
ENST00000419661.5_44622869_44624369_60	12.7987163365925	-10.368489119228801	ENST00000419661	ENSG00000105953
ENST00000420358.2_55008712_55010363_63	20.089739123191897	-12.819581636498802	ENST00000420358	ENSG00000198554
ENST00000420358.2_55010382_55010459_78	12.2697865632013	-12.819581636498802	ENST00000420358	ENSG00000198554
ENST00000420358.2_55013490_55013552_63	13.7220572526087	-12.819581636498802	ENST00000420358	ENSG00000198554
ENST00000421249.2_94553404_94553490_87	13.1077808710023	-12.364344580281902	ENST00000421249	ENSG00000164944
ENST00000421249.2_94553414_94553518_105	13.8321621708697	-12.364344580281902	ENST00000421249	ENSG00000164944
ENST00000422087.5_108521489_108526106_111	16.7447926992834	-10.3275282199027	ENST00000422087	ENSG00000135241
ENST00000422087.5_108526052_108526165_114	16.1225667164605	-10.3275282199027	ENST00000422087	ENSG00000135241
ENST00000422090.2_49909797_49909874_78	17.3622921595662	-11.436288275687199	ENST00000422090	ENSG00000213024
ENST00000422090.2_49909807_49929355_108	16.705364382085598	-11.436288275687199	ENST00000422090	ENSG00000213024
ENST00000422465.6_75399562_75401683_60	10.8291790567781	-12.434566249001698	ENST00000422465	ENSG00000149273
ENST00000422745.5_97869102_97872460_114	12.7590846722214	-10.634469201219199	ENST00000422745	ENSG00000070669
ENST00000423325.6_35891017_35921089_132	12.328080404980199	-12.1151314360619	ENST00000423325	ENSG00000096063
ENST00000423649.2_40580993_40589004_129	14.2500623849753	-12.316866556528598	ENST00000423649	ENSG00000182220
ENST00000423709.6_12701100_12702576_105	16.2617431163468	-9.51468712555588	ENST00000423709	ENSG00000101624
ENST00000424009.6_49788734_49792015_246	11.6680651159998	-11.266864955615599	ENST00000424009	ENSG00000136504
ENST00000424203.5_33539191_33542790_366	30.0	-11.2854045269202	ENST00000424203	ENSG00000159131
ENST00000424214.5_27628675_27629926_108	15.399901612828698	-9.95529890904151	ENST00000424214	ENSG00000198522
ENST00000424649.6_120224195_120265640_207	24.799266606795303	-13.2220326190317	ENST00000424649	ENSG00000089159
ENST00000424649.6_120224203_120265654_213	24.7657195170656	-13.2220326190317	ENST00000424649	ENSG00000089159
ENST00000424722.5_191014044_191014193_150	30.0	-24.204612063770103	ENST00000424722	ENSG00000115415
ENST00000424760.5_77840234_77893618_78	-30.0	9.19242360725801	ENST00000424760	ENSG00000006576
ENST00000425128.6_27484119_27484340_222	18.2072885996143	-13.1945548532795	ENST00000425128	ENSG00000033867
ENST00000425128.6_27484157_27484312_156	17.9054297695394	-13.1945548532795	ENST00000425128	ENSG00000033867
ENST00000425308.5_100099400_100099695_111	11.2733684085023	-11.2611339530381	ENST00000425308	ENSG00000166508
ENST00000425380.6_125887341_125891468_471	16.308517342931	-10.3552949835256	ENST00000425380	ENSG00000198331
ENST00000425380.6_125899364_125899534_171	10.7828494975049	-10.3552949835256	ENST00000425380	ENSG00000198331
ENST00000425687.5_139778275_139787370_294	16.5128607052963	-10.343661643774901	ENST00000425687	ENSG00000059377
ENST00000425687.5_139872327_139911271_102	17.1271620965529	-10.343661643774901	ENST00000425687	ENSG00000059377
ENST00000425728.6_59484517_59486767_114	25.1380186756734	-24.5729449030236	ENST00000425728	ENSG00000050130
ENST00000425825.6_66342185_66345115_201	17.2015281723049	-9.77164020379028	ENST00000425825	ENSG00000174744
ENST00000425825.6_66344998_66345096_99	16.6181086527196	-9.77164020379028	ENST00000425825	ENSG00000174744
ENST00000425847.6_131501916_131502876_156	12.676296995112699	-10.939345418903999	ENST00000425847	ENSG00000114686
ENST00000425847.6_131502828_131502962_135	16.349265573517197	-10.939345418903999	ENST00000425847	ENSG00000114686
ENST00000426395.7_49513202_49513993_384	16.0479312629055	-9.64020138769993	ENST00000426395	ENSG00000104870
ENST00000426395.7_49513216_49513983_360	16.025631368299	-9.64020138769993	ENST00000426395	ENSG00000104870
ENST00000426588.7_42000485_42017085_132	17.851124723090898	-11.2662014992473	ENST00000426588	ENSG00000168259
ENST00000426744.5_80486228_80486821_594	17.900935599784898	-10.9827114131673	ENST00000426744	ENSG00000205189
ENST00000427072.5_184174865_184176981_126	23.9379046779455	-23.943150750886	ENST00000427072	ENSG00000161203
ENST00000427072.5_184174884_184176994_120	23.885666404978398	-23.943150750886	ENST00000427072	ENSG00000161203
ENST00000427737.5_219252139_219252225_87	10.909477330074198	-10.0579597819601	ENST00000427737	ENSG00000127824
ENST00000428084.5_112206198_112206401_204	16.3091094425736	-11.5544947202036	ENST00000428084	ENSG00000128512
ENST00000428179.1_27452450_27456739_138	14.9291526630812	-13.1249475283915	ENST00000428179	ENSG00000033867
ENST00000428331.6_130894584_130894736_153	15.644654765015499	-10.9804672165532	ENST00000428331	ENSG00000017260
ENST00000428386.5_27452450_27456739_138	15.028538654997599	-13.2287336920216	ENST00000428386	ENSG00000033867
ENST00000428482.5_241315607_241315672_66	11.219980370648301	-11.604229408452001	ENST00000428482	ENSG00000115677
ENST00000428760.5_175168085_175168159_75	16.236763253619	-9.52880066528102	ENST00000428760	ENSG00000115966
ENST00000428931.5_154220851_154225120_162	17.532897133473803	-12.398009102325402	ENST00000428931	ENSG00000143569
ENST00000428931.5_154220862_154225095_126	18.3419061620788	-12.398009102325402	ENST00000428931	ENSG00000143569
ENST00000428941.5_123962034_124022574_117	17.7810710994514	-10.6316321336453	ENST00000428941	ENSG00000101972
ENST00000429579.5_175168085_175168159_75	16.236763253619	-9.52880066528102	ENST00000429579	ENSG00000115966
ENST00000429709.6_179562930_179563064_135	17.8429066043482	-12.376996224614699	ENST00000429709	ENSG00000136518
ENST00000429789.6_904830_910828_84	13.134290243752101	-11.744719343615902	ENST00000429789	ENSG00000177830
ENST00000430069.5_177064983_177098503_78	30.0	-24.043558968769396	ENST00000430069	ENSG00000177565
ENST00000430069.5_177065006_177196366_120	30.0	-24.043558968769396	ENST00000430069	ENSG00000177565
ENST00000430069.5_177098523_177196407_87	30.0	-24.043558968769396	ENST00000430069	ENSG00000177565
ENST00000430417.1_92289382_92293515_120	17.7049594750538	-9.11061670392424	ENST00000430417	ENSG00000196305
ENST00000430417.1_92293449_92293559_111	16.1526797337403	-9.11061670392424	ENST00000430417	ENSG00000196305
ENST00000430430.5_80486252_80486821_570	17.9176624151581	-11.0407346309269	ENST00000430430	ENSG00000205189
ENST00000431183.6_130176630_130181653_132	20.7244980752297	-9.05251676046182	ENST00000431183	ENSG00000136699
ENST00000431581.5_76047848_76047943_96	16.8661611592487	-10.3687681446264	ENST00000431581	ENSG00000127952
ENST00000431623.6_56978869_56978946_78	20.1402250359211	-13.269364414646098	ENST00000431623	ENSG00000047315
ENST00000431623.6_56978928_56978999_72	13.8651565121065	-13.269364414646098	ENST00000431623	ENSG00000047315
ENST00000431623.6_56978978_56986419_93	14.612897037892498	-13.269364414646098	ENST00000431623	ENSG00000047315
ENST00000431623.6_56978986_56994416_105	13.8486514510956	-13.269364414646098	ENST00000431623	ENSG00000047315
ENST00000432071.1_85561592_85579084_129	17.2099534787035	-8.690359831901539	ENST00000432071	ENSG00000118640
ENST00000432074.2_10761037_10761144_108	25.2564752173525	-24.443071949728104	ENST00000432074	ENSG00000112977
ENST00000432079.5_193076503_193076568_66	15.7153076652157	-9.72017999606559	ENST00000432079	ENSG00000116747
ENST00000432587.6_167936701_167936781_81	15.8796072283124	-9.8262208947586	ENST00000432587	ENSG00000143164
ENST00000432763.6_39445606_39453356_195	18.2991399858469	-10.9507308763693	ENST00000432763	ENSG00000196235
ENST00000432921.5_32077293_32090543_186	22.2133043498932	-24.125648893720797	ENST00000432921	ENSG00000100852
ENST00000432999.6_10855030_10855089_60	17.220055893329402	-10.083681644337801	ENST00000432999	ENSG00000236287
ENST00000433274.6_64776564_64777615_180	11.8456403459731	-11.905254695978401	ENST00000433274	ENSG00000168066
ENST00000433674.6_223701722_223744138_219	13.6943753592134	-13.7600943021682	ENST00000433674	ENSG00000162909
ENST00000433983.6_76292679_76311399_72	16.547099811798	-10.939615975374599	ENST00000433983	ENSG00000140374
ENST00000434013.6_74484578_74493281_207	11.3073601139957	-11.6070732272805	ENST00000434013	ENSG00000119655
ENST00000434013.6_74486419_74493294_120	11.6288865745245	-11.6070732272805	ENST00000434013	ENSG00000119655
ENST00000434316.6_113491054_113491230_177	16.0666853118112	-10.0736648418625	ENST00000434316	ENSG00000150403
ENST00000434724.6_11915842_11915910_69	12.0135078111072	-12.7869688078143	ENST00000434724	ENSG00000103342
ENST00000435176.5_36993880_37004453_249	17.2253774197571	-10.4647943186248	ENST00000435176	ENSG00000076242
ENST00000435215.5_124021385_124022582_99	16.8719769031356	-10.8314379221931	ENST00000435215	ENSG00000101972
ENST00000435706.6_25664240_25664458_219	17.6078283111446	-12.4358112426185	ENST00000435706	ENSG00000077097
ENST00000435706.6_25664317_25664454_138	17.2400420304219	-12.4358112426185	ENST00000435706	ENSG00000077097
ENST00000435706.6_25664409_25664498_90	17.2400420304219	-12.4358112426185	ENST00000435706	ENSG00000077097
ENST00000436010.6_78938888_79018483_117	16.2774140933583	-10.6773130648375	ENST00000436010	ENSG00000169855
ENST00000436062.5_108515566_108526106_87	15.879139820171499	-10.3275282199027	ENST00000436062	ENSG00000135241
ENST00000436062.5_108526052_108526315_264	16.1225667164605	-10.3275282199027	ENST00000436062	ENSG00000135241
ENST00000436108.6_908571_910828_129	12.0980670757295	-11.766394178722699	ENST00000436108	ENSG00000177830
ENST00000437051.5_20184009_20186185_153	15.157217647526	-9.025172184437029	ENST00000437051	ENSG00000129810
ENST00000437179.5_27484099_27484308_210	18.5079906010567	-13.245982017950801	ENST00000437179	ENSG00000033867
ENST00000437179.5_27484119_27484340_222	18.2585024537343	-13.245982017950801	ENST00000437179	ENSG00000033867
ENST00000437179.5_27484157_27484312_156	17.9566378484235	-13.245982017950801	ENST00000437179	ENSG00000033867
ENST00000437398.5_24270950_24302232_72	15.1798591548345	-10.495052478292099	ENST00000437398	ENSG00000100014
ENST00000437766.5_13116344_13116505_162	16.584255352802302	-10.2712568516478	ENST00000437766	ENSG00000104907
ENST00000437932.5_94455302_94455370_69	11.2751988995789	-11.1969320054106	ENST00000437932	ENSG00000163110
ENST00000437932.5_94585664_94585729_66	15.287180136282	-11.1969320054106	ENST00000437932	ENSG00000163110
ENST00000438097.6_25407211_25409142_138	22.5448678278544	-23.905609952150197	ENST00000438097	ENSG00000114062
ENST00000438097.6_25438745_25438990_246	21.2827230004579	-23.905609952150197	ENST00000438097	ENSG00000114062
ENST00000438120.5_43530893_43531084_192	16.364446665621198	-11.087268626809001	ENST00000438120	ENSG00000142949
ENST00000439616.6_44606572_44624369_135	13.0577849457904	-12.0531054804795	ENST00000439616	ENSG00000105953
ENST00000439647.5_184176781_184176981_201	15.857839864131401	-13.4176783115487	ENST00000439647	ENSG00000161203
ENST00000439647.5_184176860_184176994_135	16.6278375658766	-13.4176783115487	ENST00000439647	ENSG00000161203
ENST00000439817.5_101813561_101818446_669	17.9276103844428	-11.5915241709567	ENST00000439817	ENSG00000198408
ENST00000439817.5_101818112_101818225_114	16.0941313010914	-11.5915241709567	ENST00000439817	ENSG00000198408
ENST00000439984.7_70907745_70947015_360	13.076700065999901	-11.7309342950135	ENST00000439984	ENSG00000100731
ENST00000440114.1_197497383_197499819_177	18.7441596327132	-10.115873203292699	ENST00000440114	ENSG00000144381
ENST00000440156.5_27484099_27484308_210	18.527643371059302	-13.259436566422501	ENST00000440156	ENSG00000033867
ENST00000440156.5_27484119_27484340_222	18.2781539321765	-13.259436566422501	ENST00000440156	ENSG00000033867
ENST00000440156.5_27484157_27484312_156	17.976287417967697	-13.259436566422501	ENST00000440156	ENSG00000033867
ENST00000440235.6_147911962_147921939_276	10.9174246474325	-10.534371197826399	ENST00000440235	ENSG00000102081
ENST00000440859.7_107743729_107744010_282	17.0336052678148	-10.2392395888731	ENST00000440859	ENSG00000105879
ENST00000440859.7_107744001_107744174_174	16.2809087746905	-10.2392395888731	ENST00000440859	ENSG00000105879
ENST00000441024.6_58599330_58599395_66	12.63354261861	-11.9925532647125	ENST00000441024	ENSG00000125107
ENST00000441024.6_58599442_58629801_144	18.4318933237448	-11.9925532647125	ENST00000441024	ENSG00000125107
ENST00000441156.5_50236241_50236348_108	30.0	-23.266189272709	ENST00000441156	ENSG00000114353
ENST00000441173.1_100148939_100149560_99	18.0625305433217	-10.0745057167024	ENST00000441173	ENSG00000188186
ENST00000441246.6_56978869_56978946_78	20.2232514293563	-13.3527258865181	ENST00000441246	ENSG00000047315
ENST00000441246.6_56978928_56978999_72	13.9481932400772	-13.3527258865181	ENST00000441246	ENSG00000047315
ENST00000441246.6_56978978_56985342_90	14.033285175777	-13.3527258865181	ENST00000441246	ENSG00000047315
ENST00000441246.6_56978986_56985362_102	13.8772398363926	-13.3527258865181	ENST00000441246	ENSG00000047315
ENST00000441246.6_56985281_56986419_243	13.9932655173206	-13.3527258865181	ENST00000441246	ENSG00000047315
ENST00000441774.1_151226379_151226471_93	11.5760151156074	-10.098459311353901	ENST00000441774	ENSG00000033050
ENST00000441946.6_42833520_42833843_222	20.0765426560049	-11.156460002186	ENST00000441946	ENSG00000131467
ENST00000442394.5_143263474_143263548_75	17.1261958733085	-10.4394505621247	ENST00000442394	ENSG00000197448
ENST00000442415.6_12618657_12664051_330	17.3199264022616	-10.5157661384958	ENST00000442415	ENSG00000132155
ENST00000442975.6_54397011_54408748_90	30.0	-12.251685629575901	ENST00000442975	ENSG00000100526
